,idade,tipo_assinatura,plano_pagamento,num_pausas_assinatura,metodo_pagamento,chamados_suporte,horas_semanais,tempo_medio_sessao,taxa_skip_musica,musicas_tocadas_semana,musicas_unicas_semana,num_artistas_favoritos,num_amigos_plataforma,num_playlists_criadas,num_playlists_compartilhadas,notificacoes_clicadas
1507,62,basico,anual,2,credito,muitos,30.42090039,2.179709187,0.05,526,289,8,61,4,2,108
1508,81,premium,anual,1,venmo,muitos,26.32957058,2.67439642,0.01,469,354,5,48,15,5,103
1509,84,premium,anual,2,venmo,poucos,17.91797838,0.78217888,0.3,351,234,4,19,9,9,94
1510,54,familia premium,anual,2,credito,muitos,6.472104425,0.783091827,0.16,113,57,5,76,9,3,0
1511,41,estudante,anual,2,venmo,alguns,14.33452872,0.249641235,0.26,196,147,6,85,15,5,72
1512,19,estudante,anual,2,debito,muito frequente,21.21632766,0.066318829,0.25,412,396,4,97,14,7,331
1513,84,basico,mensal,0,credito,poucos,29.35820948,0.214280874,0.27,435,262,6,36,12,3,103
1514,47,familia premium,mensal,2,debito,muitos,30.43653751,2.651904644,0.34,576,488,8,61,18,9,1
1515,45,familia premium,anual,0,credito,muitos,29.08940325,3.867964185,0.0,390,217,6,60,3,1,2
1516,56,premium,anual,0,venmo,poucos,15.30346883,0.936721297,0.24,277,147,6,77,9,5,131
1517,76,familia premium,anual,2,venmo,muito frequente,25.50253803,2.232566185,0.01,381,256,7,38,10,3,2
1518,26,premium,anual,2,credito,poucos,21.19049119,1.329727955,0.74,353,222,4,92,9,3,34
1519,81,basico,anual,2,credito,muito frequente,15.17921756,1.534328123,0.35,284,151,7,36,21,11,206
1520,55,basico,anual,0,credito,nenhum,14.35950412,1.600422243,0.45,247,190,6,60,4,1,48
1521,55,premium,anual,1,credito,muito frequente,14.31062828,1.288394012,0.35,195,159,7,57,15,15,36
1522,65,familia premium,anual,2,credito,nenhum,14.78190808,1.574383849,0.74,207,113,6,42,16,8,2
1523,54,basico,anual,0,credito,muito frequente,23.78407284,2.650514473,0.29,471,251,9,49,11,3,23
1524,60,familia premium,anual,2,venmo,muitos,23.09553597,2.430921735,0.03,399,293,7,44,11,4,2
1525,26,premium,anual,1,credito,muitos,9.892112685,1.697382788,0.51,121,74,4,90,9,5,142
1526,23,familia premium,anual,1,credito,muito frequente,3.750188023,1.317913759,0.15,56,34,5,90,11,11,1
1527,76,basico,anual,1,credito,poucos,1.832685199,0.377971347,0.33,23,13,2,20,9,2,45
1528,81,basico,anual,2,venmo,muitos,24.85242077,0.981964068,0.41,436,333,4,29,20,5,93
1529,61,estudante,anual,0,venmo,nenhum,24.70469394,2.147159104,0.49,376,193,9,44,15,5,51
1530,67,basico,anual,0,venmo,muitos,0.084498403,0.558521807,0.02,1,1,0,51,10,10,273
1531,68,familia premium,anual,2,venmo,alguns,22.14595266,3.122705647,0.31,304,200,7,49,9,3,0
1532,48,basico,anual,0,credito,nenhum,2.342922927,0.706282614,0.86,39,37,6,62,7,4,62
1533,36,basico,anual,0,debito,alguns,7.10899743,0.738786151,0.25,105,61,7,72,15,15,32
1534,35,familia premium,anual,0,credito,alguns,22.41871732,3.368909979,0.45,364,208,9,84,14,5,2
1535,56,familia premium,anual,0,venmo,muito frequente,12.52516337,0.275846047,0.35,238,130,8,55,12,4,1
1536,45,premium,anual,2,venmo,nenhum,18.12464293,2.57588217,0.16,222,150,6,76,9,9,43
1537,62,basico,mensal,0,credito,muito frequente,9.768455478,1.315028927,0.38,118,80,5,69,7,4,160
1538,41,premium,anual,1,credito,alguns,18.7637918,1.407065182,0.98,229,172,4,75,14,4,78
1539,21,familia premium,anual,2,debito,muitos,9.898126211,1.049951108,0.18,125,88,3,113,8,3,0
1540,78,familia premium,anual,2,credito,nenhum,27.72950051,3.285704705,0.21,405,240,7,35,9,3,0
1541,60,familia premium,mensal,1,venmo,muitos,12.63250456,1.208143914,0.74,160,121,4,50,20,5,2
1542,59,premium,anual,0,venmo,muitos,19.32829145,2.109132303,0.09,248,181,8,75,6,2,191
1543,52,basico,mensal,2,credito,poucos,9.886504976,1.593431486,0.05,121,61,3,59,12,6,142
1544,48,familia premium,anual,1,credito,nenhum,5.625554393,0.770796604,0.48,71,51,6,61,15,15,0
1545,34,premium,mensal,1,credito,poucos,0.491376727,0.558460497,0.13,9,6,3,68,11,3,49
1546,55,familia premium,anual,2,debito,muito frequente,12.22793932,2.034871887,0.1,168,108,6,48,5,5,2
1547,60,familia premium,anual,2,debito,muitos,20.40763732,2.044405489,0.21,258,142,4,51,8,4,2
1548,31,basico,mensal,2,venmo,nenhum,21.43693955,3.609984916,0.2,412,243,7,90,14,14,138
1549,69,familia premium,anual,2,credito,muito frequente,24.34076654,0.166892964,0.62,365,252,4,38,12,6,1
1550,51,basico,mensal,0,credito,muitos,10.13490108,1.718062065,0.39,133,86,5,53,7,7,80
1551,80,premium,anual,1,debito,muitos,15.17412004,2.352646415,0.01,237,142,7,18,10,10,23
1552,75,premium,mensal,2,debito,muitos,15.09770346,1.457518157,0.3,248,167,4,30,10,5,286
1553,38,familia premium,anual,2,debito,muito frequente,22.04465482,0.415329402,0.14,284,187,7,80,14,4,2
1554,76,premium,mensal,0,credito,muitos,5.167613563,0.713196758,0.46,84,46,7,51,15,8,78
1555,20,estudante,anual,2,credito,alguns,17.20444143,0.833379776,0.32,282,163,7,86,11,4,64
1556,21,estudante,anual,0,debito,muito frequente,19.86532259,1.510573481,0.48,270,213,6,92,8,3,186
1557,41,familia premium,anual,2,credito,alguns,26.03457022,3.490606947,0.17,473,340,4,86,8,4,1
1558,21,estudante,anual,2,debito,nenhum,3.571934393,0.839987816,0.13,45,30,2,98,12,6,162
1559,85,familia premium,anual,1,credito,poucos,24.70794258,1.166468554,0.92,342,182,5,41,5,5,0
1560,42,familia premium,mensal,2,venmo,muito frequente,15.36968018,0.061350084,0.09,223,161,3,62,8,2,2
1561,39,familia premium,anual,2,credito,poucos,18.03357017,2.435685356,0.24,246,160,6,62,11,6,0
1562,86,familia premium,anual,1,credito,poucos,7.994393489,0.002156191,0.17,139,116,4,33,18,5,0
1563,37,basico,anual,0,debito,nenhum,15.95738828,1.248441398,0.24,304,161,6,78,12,12,59
1564,19,estudante,anual,1,debito,nenhum,20.12328674,3.243959276,0.24,275,145,5,80,19,10,29
1565,86,familia premium,anual,0,venmo,alguns,1.043222296,0.075762499,0.27,20,13,3,31,15,15,2
1566,28,basico,mensal,0,debito,poucos,24.39832785,3.240777648,0.25,373,246,9,102,8,2,63
1567,54,estudante,mensal,0,credito,nenhum,19.01242908,3.480079364,0.81,260,211,6,67,9,5,268
1568,57,familia premium,anual,1,debito,nenhum,25.16852464,0.563430469,0.01,302,289,8,44,8,3,0
1569,83,basico,anual,1,credito,poucos,16.0818675,2.730432601,0.17,257,177,5,31,11,3,65
1570,22,basico,anual,2,venmo,nenhum,21.92368094,2.243518425,0.36,297,194,7,96,11,6,92
1571,24,premium,anual,2,credito,nenhum,1.407235864,0.345762507,0.25,28,16,3,94,9,5,229
1572,34,premium,mensal,2,credito,muitos,30.78769757,1.488753317,0.03,430,244,7,86,18,9,34
1573,39,familia premium,anual,2,debito,muito frequente,18.41244611,0.657802232,0.43,257,150,4,94,11,4,2
1574,26,premium,anual,0,credito,muitos,16.24124795,2.037550174,0.79,215,124,8,90,8,3,41
1575,23,estudante,anual,2,credito,poucos,1.165587867,0.299997173,0.9,20,12,1,100,8,2,121
1576,76,basico,mensal,2,credito,nenhum,21.4516668,3.83510272,0.1,270,143,4,33,19,10,73
1577,75,premium,anual,0,debito,nenhum,25.24816821,1.817485159,0.83,463,341,6,36,10,3,48
1578,73,premium,anual,0,credito,muito frequente,13.20214795,0.958403883,0.75,245,150,6,44,20,10,270
1579,62,familia premium,anual,0,credito,muito frequente,11.7566956,1.602959665,0.94,199,118,8,49,11,11,2
1580,40,basico,anual,1,debito,poucos,17.43285469,2.090450452,0.2,254,199,7,59,12,3,108
1581,83,familia premium,anual,0,credito,poucos,23.17430954,3.411505505,0.76,337,253,6,25,11,11,2
1582,48,familia premium,mensal,1,credito,nenhum,0.833304485,0.783606077,0.07,13,10,2,67,10,3,0
1583,55,familia premium,anual,1,debito,muitos,10.85503999,0.941779338,0.05,138,72,7,63,12,12,1
1584,35,premium,anual,1,credito,muito frequente,15.75839747,2.441158641,0.54,246,140,7,90,8,8,92
1585,79,basico,anual,0,credito,nenhum,25.77441398,1.433401453,0.38,375,314,6,46,5,5,117
1586,18,estudante,anual,2,credito,muito frequente,1.979715629,1.168803561,0.69,38,33,4,106,12,4,79
1587,60,premium,anual,2,venmo,nenhum,8.017508703,1.789404819,0.8,114,82,5,36,19,19,24
1588,50,familia premium,mensal,0,credito,muito frequente,16.42922807,1.438031937,0.11,260,171,6,58,12,6,2
1589,66,premium,anual,0,debito,nenhum,12.19918427,0.699122961,0.44,213,190,8,54,9,2,88
1590,69,familia premium,anual,0,credito,poucos,17.14429485,2.935551129,0.43,216,118,5,39,18,9,1
1591,44,familia premium,anual,0,debito,muitos,28.64111124,0.183262449,0.75,369,335,6,77,5,1,0
1592,79,premium,anual,1,credito,alguns,28.08087032,0.434382,0.26,389,196,8,19,12,12,31
1593,82,familia premium,anual,2,venmo,alguns,28.66634164,3.194640002,0.88,522,264,4,40,10,5,2
1594,82,estudante,anual,2,venmo,alguns,22.32606406,3.172307203,0.44,302,219,7,21,11,3,46
1595,85,familia premium,anual,0,credito,muitos,29.81455387,2.248188425,0.29,469,248,9,34,15,4,1
1596,48,familia premium,anual,1,credito,poucos,27.511726,0.863744179,0.24,515,358,5,69,13,7,1
1597,67,basico,mensal,1,credito,alguns,3.129736262,0.627491809,0.96,42,22,5,42,4,4,351
1598,24,basico,anual,2,debito,nenhum,17.90747971,2.83104152,0.08,229,181,3,110,8,4,173
1599,33,premium,anual,2,credito,muitos,30.92695549,1.57569934,0.03,560,328,8,91,9,2,43
1600,29,basico,mensal,1,debito,poucos,12.75463555,0.10928834,0.85,157,117,4,84,16,4,70
1601,30,basico,anual,2,credito,poucos,11.60598924,1.450328171,0.93,174,132,6,67,7,2,35
1602,41,basico,anual,1,venmo,alguns,2.891673677,0.614615362,0.8,43,28,5,60,15,8,26
1603,53,basico,anual,2,venmo,muitos,20.14698616,2.22035701,0.42,265,146,4,69,12,12,48
1604,66,premium,anual,2,debito,poucos,30.61749421,3.802362782,0.92,413,380,4,53,10,3,195
1605,44,familia premium,anual,2,credito,muitos,8.896947558,1.769334039,0.22,147,77,6,82,12,6,1
1606,41,premium,anual,0,credito,poucos,0.040389836,0.312549552,0.71,1,1,0,85,8,3,59
1607,42,premium,anual,0,credito,poucos,10.13570907,1.998244832,0.41,128,128,5,80,8,2,56
1608,66,premium,anual,1,venmo,muito frequente,25.86870439,1.886514883,0.03,394,287,5,44,13,4,18
1609,74,basico,anual,0,credito,muitos,11.69623344,2.441483262,0.96,176,129,5,35,6,2,57
1610,56,premium,anual,0,credito,muitos,24.71339771,1.918337944,0.41,396,216,6,45,10,3,33
1611,40,premium,anual,0,venmo,nenhum,30.60640729,3.108527196,0.65,418,219,6,66,5,1,90
1612,36,familia premium,anual,0,venmo,alguns,7.49324599,1.854191998,0.45,93,79,7,93,13,4,1
1613,50,premium,anual,2,debito,nenhum,29.31816907,2.593038091,0.5,478,386,7,52,12,3,28
1614,83,basico,mensal,2,credito,poucos,11.46016435,1.44226287,0.39,157,91,6,28,9,2,58
1615,32,familia premium,anual,1,credito,muito frequente,0.594676832,0.891032486,0.4,8,5,2,74,11,4,0
1616,28,estudante,anual,0,debito,nenhum,11.69514525,2.404875511,0.29,170,124,8,79,21,11,125
1617,24,premium,anual,1,credito,alguns,10.53735809,1.695891616,0.38,152,109,4,99,19,10,46
1618,56,familia premium,anual,0,debito,muito frequente,11.66456592,1.682462026,0.24,155,126,8,74,14,5,1
1619,35,familia premium,anual,1,credito,nenhum,24.55206689,1.807966821,0.35,390,223,8,66,8,4,1
1620,60,premium,anual,1,credito,muito frequente,27.57212404,3.57418131,0.34,399,227,5,56,12,4,148
1621,61,familia premium,mensal,1,credito,poucos,26.27720505,2.55862025,0.41,460,342,5,52,8,4,0
1622,56,premium,anual,2,credito,muito frequente,11.79341995,1.325661765,0.24,231,132,6,71,13,3,81
1623,38,familia premium,anual,0,credito,alguns,4.626548909,0.871128715,0.41,77,51,4,72,13,4,1
1624,80,familia premium,mensal,2,credito,alguns,0.638210673,0.55071882,0.01,9,7,1,25,12,4,2
1625,34,basico,anual,2,credito,nenhum,1.135654133,0.520364788,0.44,17,9,3,70,6,3,112
1626,27,estudante,anual,0,debito,alguns,19.04961966,0.63160671,0.19,321,229,9,97,8,4,202
1627,66,familia premium,anual,2,venmo,muito frequente,3.743095247,0.952404283,0.78,70,54,2,62,20,10,2
1628,86,estudante,anual,1,credito,muitos,18.62009304,3.097825973,0.11,232,120,7,42,10,3,109
1629,46,familia premium,anual,1,credito,nenhum,24.98642837,1.551533916,0.16,397,228,5,80,9,3,0
1630,37,familia premium,anual,1,debito,poucos,5.48065168,1.167009761,0.81,86,46,4,75,9,9,2
1631,70,familia premium,anual,2,debito,poucos,15.34764919,0.225498202,0.19,214,201,6,59,13,13,1
1632,58,basico,anual,1,credito,poucos,0.202996018,0.494875086,0.42,4,2,1,63,9,5,44
1633,43,basico,mensal,2,debito,muitos,6.144050597,0.878569534,0.12,112,97,3,54,6,2,28
1634,49,basico,mensal,0,debito,nenhum,7.843278142,1.260223812,0.62,105,61,7,75,20,10,150
1635,55,basico,anual,0,venmo,muito frequente,17.92776722,2.596134412,0.48,308,188,9,55,8,2,31
1636,85,familia premium,anual,1,credito,muitos,15.65186385,2.055789926,0.19,304,189,8,20,10,3,1
1637,30,premium,anual,0,credito,nenhum,11.83092735,0.835809007,0.12,151,84,8,80,8,4,143
1638,62,basico,anual,1,credito,muito frequente,20.7751648,0.96469223,0.23,277,183,8,65,9,3,160
1639,63,familia premium,mensal,2,debito,alguns,12.67321482,2.569404724,0.16,199,110,6,59,10,5,1
1640,75,familia premium,anual,1,venmo,alguns,26.48362903,3.880736723,0.12,387,360,8,41,11,11,1
1641,31,familia premium,anual,1,debito,poucos,26.93477706,3.328304148,0.45,412,278,8,75,12,12,2
1642,73,familia premium,anual,1,credito,poucos,7.074235911,1.270549256,0.03,141,124,7,57,14,14,1
1643,85,familia premium,mensal,0,venmo,muito frequente,23.88979739,0.724445845,0.4,381,321,9,35,7,2,1
1644,72,basico,mensal,1,credito,muito frequente,26.61634884,3.627721504,0.23,374,352,5,36,12,4,88
1645,70,premium,anual,1,debito,nenhum,6.294683701,0.863107872,0.2,120,72,4,42,8,3,35
1646,26,premium,mensal,2,debito,muito frequente,25.1365378,2.096867501,0.15,371,231,4,92,3,1,82
1647,68,estudante,anual,2,venmo,muito frequente,0.029706962,0.164632658,0.14,1,1,1,32,15,8,49
1648,62,basico,anual,2,debito,alguns,12.6709908,0.590771797,0.47,162,97,6,62,5,5,208
1649,85,basico,anual,0,credito,poucos,1.004057199,1.088108766,0.87,17,15,3,35,13,7,95
1650,28,estudante,anual,0,credito,alguns,4.853391559,0.367824608,0.14,96,49,7,93,5,3,86
1651,41,basico,mensal,2,credito,muitos,30.4516665,4.401364096,0.28,597,588,4,65,14,5,249
1652,30,basico,anual,1,credito,alguns,1.351648374,0.412184255,0.78,20,13,2,74,12,12,53
1653,60,estudante,mensal,0,credito,nenhum,12.46878178,0.843578172,0.05,206,110,5,39,11,4,61
1654,42,familia premium,anual,0,credito,alguns,14.51861693,1.467031742,0.39,188,117,8,76,14,4,1
1655,27,familia premium,mensal,0,credito,muito frequente,18.27415279,2.697348565,0.66,351,198,6,83,8,2,1
1656,48,familia premium,mensal,2,debito,poucos,15.07996798,0.597629409,0.4,198,135,3,70,9,2,1
1657,43,familia premium,anual,2,credito,alguns,19.20883368,1.539833385,0.98,235,130,3,80,14,14,1
1658,74,premium,anual,2,venmo,alguns,15.54660788,2.429839768,0.1,301,238,7,23,17,6,65
1659,54,basico,anual,0,debito,poucos,10.9349791,1.692533954,0.31,139,112,8,54,9,9,147
1660,58,familia premium,anual,2,credito,muitos,19.30956876,1.29409313,0.03,336,246,7,55,13,7,0
1661,82,basico,anual,2,venmo,muitos,13.64164909,2.45542777,0.88,212,153,6,17,9,2,72
1662,27,familia premium,anual,2,credito,nenhum,1.052041793,0.281098752,0.0,17,12,1,84,13,4,0
1663,54,basico,anual,1,debito,muito frequente,17.32051895,0.831361654,0.97,332,284,8,67,11,11,90
1664,52,basico,mensal,0,credito,nenhum,17.19623623,1.047322246,0.22,280,177,6,74,5,3,75
1665,73,premium,anual,1,venmo,muitos,30.33552419,3.70075388,0.11,458,340,5,34,14,7,26
1666,54,premium,anual,1,credito,alguns,30.59200299,0.425713271,0.11,432,246,8,48,12,3,24
1667,51,basico,mensal,0,credito,muitos,27.57785243,0.564177177,0.35,467,291,6,64,9,3,159
1668,19,estudante,anual,2,credito,alguns,4.549671187,1.236731326,0.42,74,37,5,96,12,6,137
1669,18,basico,anual,0,venmo,alguns,11.47132787,0.70159636,0.01,140,137,5,83,11,4,37
1670,57,premium,anual,2,debito,nenhum,15.62130218,2.440578083,0.54,253,242,4,56,8,4,71
1671,36,premium,anual,2,credito,muito frequente,19.97311592,3.292397457,0.85,269,148,7,59,12,6,44
1672,46,basico,anual,2,credito,poucos,0.242574892,0.824924449,0.5,5,3,0,71,19,19,55
1673,64,familia premium,anual,1,credito,poucos,4.500808896,0.473278513,0.15,56,30,5,60,9,2,1
1674,47,familia premium,mensal,0,venmo,poucos,14.46177288,2.466392171,0.42,205,164,5,80,10,10,1
1675,63,familia premium,anual,2,credito,muitos,30.4093367,4.899010348,0.55,532,339,4,48,19,5,1
1676,69,estudante,anual,0,debito,poucos,12.50285214,1.533798565,0.13,193,143,5,47,18,6,36
1677,53,premium,mensal,1,credito,poucos,13.23977832,1.917838296,0.21,224,174,4,44,20,5,69
1678,61,familia premium,mensal,0,credito,muitos,16.83632623,2.571666306,0.09,332,207,9,65,9,5,0
1679,78,familia premium,mensal,1,venmo,muito frequente,0.467033866,0.600864056,0.03,7,5,1,25,19,6,1
1680,79,familia premium,anual,0,venmo,muitos,10.764713,1.685166198,0.37,171,130,8,20,10,3,0
1681,62,familia premium,anual,2,credito,alguns,23.88444895,1.68417218,0.25,405,374,7,60,9,9,1
1682,28,basico,anual,2,credito,poucos,4.268545216,0.661510686,0.1,60,60,4,91,6,6,69
1683,65,basico,anual,1,debito,muitos,4.080866357,0.065468268,0.23,80,47,6,44,6,2,27
1684,72,basico,mensal,0,venmo,muito frequente,14.00445496,0.597045723,0.6,177,134,8,31,15,15,38
1685,76,basico,mensal,2,credito,poucos,30.68921256,2.3914119,0.01,447,316,4,39,13,3,201
1686,34,familia premium,anual,0,credito,poucos,27.89859983,2.297490744,0.35,520,315,10,72,14,5,0
1687,74,familia premium,anual,0,credito,poucos,14.21560974,1.588982429,0.99,228,133,5,48,20,7,0
1688,77,familia premium,anual,1,venmo,nenhum,1.73670638,0.464132686,0.96,27,14,2,28,14,7,1
1689,49,familia premium,mensal,2,credito,muito frequente,13.29413641,0.897685135,0.29,188,119,3,78,11,6,0
1690,63,basico,anual,1,debito,alguns,17.51626428,0.897967576,0.25,272,155,5,49,11,6,130
1691,61,estudante,anual,2,credito,alguns,28.15474287,0.303767502,0.27,346,318,7,66,21,21,240
1692,83,basico,anual,1,credito,muito frequente,25.09691264,3.658400391,0.03,405,228,5,44,8,2,51
1693,56,basico,anual,1,venmo,nenhum,27.9404603,1.258655819,0.75,482,250,8,59,11,3,124
1694,29,familia premium,anual,1,debito,alguns,30.86181731,1.258462874,0.13,534,509,9,88,9,2,2
1695,49,basico,mensal,1,debito,poucos,16.2649255,1.932978993,0.87,220,180,4,67,14,4,139
1696,65,premium,mensal,2,credito,muitos,16.6858462,0.502550648,0.73,287,230,4,65,5,5,83
1697,42,basico,mensal,0,debito,muito frequente,27.0623753,3.712734418,0.0,447,224,6,74,12,12,72
1698,60,familia premium,anual,1,venmo,alguns,12.4956073,0.715599738,0.13,163,162,7,63,9,9,2
1699,35,familia premium,anual,0,credito,poucos,0.349648549,0.988326272,0.09,6,5,2,74,11,11,1
1700,62,familia premium,anual,1,debito,muitos,21.10192189,0.97711614,0.38,358,309,8,43,8,4,2
1701,45,premium,anual,0,debito,alguns,0.993365488,0.583836709,0.21,17,15,3,84,9,2,140
1702,30,familia premium,anual,1,debito,alguns,9.78706314,0.138974283,0.83,127,121,4,78,13,3,2
1703,52,premium,anual,0,venmo,muito frequente,13.95533765,2.34570383,0.2,229,128,8,73,6,2,305
1704,32,premium,anual,2,venmo,poucos,15.33709857,0.407336779,0.41,185,136,6,99,14,14,101
1705,84,basico,anual,1,debito,nenhum,14.77539397,2.134051156,0.04,270,136,8,19,10,10,35
1706,60,familia premium,anual,1,credito,muito frequente,13.82393192,0.736249138,0.41,233,221,4,68,10,10,1
1707,62,premium,anual,2,venmo,muitos,22.24319182,0.68945734,0.4,272,138,4,62,14,5,254
1708,78,premium,anual,1,credito,muitos,6.462148488,0.495631494,0.97,114,109,4,27,14,7,17
1709,67,premium,anual,1,credito,nenhum,17.30921431,1.832087256,0.24,212,196,4,38,10,10,53
1710,29,basico,anual,1,debito,alguns,21.29252526,2.262881605,0.27,293,149,5,80,5,5,148
1711,44,premium,anual,1,credito,poucos,13.29003809,2.062757633,0.0,238,147,4,82,12,12,66
1712,62,familia premium,anual,2,credito,muitos,12.27707557,0.82499946,0.28,212,114,6,58,15,8,2
1713,28,basico,mensal,2,credito,poucos,21.33408874,0.447407305,0.26,309,223,7,82,20,20,160
1714,44,basico,anual,1,debito,muito frequente,7.629754958,0.379031196,0.12,118,71,6,63,15,8,77
1715,77,basico,anual,2,debito,nenhum,21.93148356,2.73259522,0.39,401,212,7,41,18,5,168
1716,29,premium,mensal,1,debito,muito frequente,24.85246385,2.559620206,0.04,329,227,8,82,10,3,84
1717,25,premium,anual,2,debito,nenhum,7.975194395,0.878528797,0.39,159,107,3,96,8,4,109
1718,38,familia premium,mensal,1,venmo,muitos,28.99773943,2.784084518,0.39,538,281,5,75,10,10,2
1719,58,familia premium,anual,1,credito,alguns,20.5106461,1.422697491,0.19,326,171,5,44,10,5,0
1720,64,basico,mensal,1,credito,alguns,16.1375374,0.357796577,0.45,321,199,5,53,18,5,91
1721,42,basico,anual,0,venmo,alguns,28.84699872,2.66702293,0.06,570,452,6,78,11,4,113
1722,70,familia premium,anual,1,credito,muitos,25.8817624,2.252293511,0.19,498,337,8,49,21,11,1
1723,40,premium,mensal,0,debito,nenhum,17.14574479,0.948668712,0.31,288,192,9,78,14,4,19
1724,28,familia premium,mensal,1,credito,nenhum,12.06071284,0.356171056,0.4,161,94,4,100,14,7,2
1725,59,familia premium,mensal,0,credito,nenhum,4.950885342,1.018952902,0.12,84,83,5,53,8,8,1
1726,34,premium,mensal,1,credito,muito frequente,8.362364701,0.698911481,0.02,117,89,6,78,11,6,38
1727,58,basico,mensal,1,credito,poucos,10.37983166,1.139115525,0.36,203,158,7,67,13,3,173
1728,36,familia premium,mensal,2,credito,muitos,2.798425853,0.601549333,0.25,45,39,4,86,14,4,0
1729,25,premium,anual,1,credito,poucos,30.85531188,4.073020335,0.4,539,370,9,81,20,7,36
1730,22,estudante,anual,1,credito,poucos,9.362350709,1.103388782,0.83,161,96,7,105,12,3,91
